life,orbit_class,geo_longitude,perigee,apogee,eccentricity,inclination,period,launch_mass,gov,com,mil
5,LEO,0,1215,1220,0.000329489,87.4,96.2,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,95.8,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,96.6,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.7,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,94.1,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,94,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,94.8,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,94,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,94.2,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,94.3,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,94.3,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,440,450,0.000733676,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1215,1220,0.000329489,87.4,93.5,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.3,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
